time,province,mask,disinfectant,hand_sanitizer,thermometer,vitamin,cases_pdf
2020/4/24,Gansu,199,0,23,15,2,139
2020/4/24,Yunnan,564,10,100,24,11,185
2020/4/24,Ningxia,73,0,3,0,4,75
2020/4/24,Heilongjiang,444,2,29,5,15,930
2020/4/24,Shanxi,746,15,40,6,52,197
2020/4/24,Jiangsu,1916,14,165,28,181,653
2020/4/25,Inner Mongolia,95,6,6,2,6,198
2020/4/25,Hainan,466,2,25,5,17,168
2020/4/25,Guangxi,1957,25,116,12,79,254
2020/4/25,Shaanxi,1853,31,171,22,64,286
2020/4/25,Fujian,629,24,48,3,44,355
2020/4/25,Beijing,704,17,57,11,20,593
2020/4/25,Sichuan,1783,20,152,37,41,561
2020/4/25,Tianjin,392,7,33,1,17,190
2020/4/25,Hunan,1989,14,144,22,71,1019
2020/4/25,Henan,1439,38,183,25,89,1276
2020/4/25,Jilin,457,4,17,0,16,109
2020/4/25,Jiangxi,1183,5,31,1,40,937
2020/4/25,Shandong,1932,39,108,10,170,787
2020/4/25,Zhejiang,2787,20,263,79,93,1268
2020/4/25,Liaoning,346,7,32,4,21,146
2020/4/25,Xinjiang,55,9,2,0,0,76
2020/4/25,Tibet,5,0,0,0,0,1
2020/4/25,Guangdong,11388,180,1470,75,295,1586
2020/4/25,Anhui,2220,19,295,47,77,991
2020/4/25,Shanghai,799,19,110,10,34,642
2020/4/25,Guizhou,323,14,28,6,13,147
2020/4/25,Qinghai,17,0,1,0,0,18
2020/4/25,Hebei,1066,14,54,8,55,328
2020/4/25,Gansu,125,0,37,2,0,139
2020/4/25,Yunnan,669,2,74,12,22,185
2020/4/25,Ningxia,38,0,6,0,0,75
2020/4/25,Heilongjiang,337,5,66,2,16,935
2020/4/25,Shanxi,582,27,34,5,32,197
2020/4/25,Jiangsu,1900,35,150,19,125,653
2020/4/26,Inner Mongolia,77,1,0,10,3,198
2020/4/26,Hainan,482,2,18,3,7,168
2020/4/26,Guangxi,1977,12,118,28,23,254
2020/4/26,Shaanxi,1617,12,164,68,57,286
2020/4/26,Fujian,747,22,78,11,47,355
2020/4/26,Beijing,643,19,56,7,21,593
2020/4/26,Sichuan,1534,14,153,25,74,561
2020/4/26,Tianjin,324,4,21,13,8,190
2020/4/26,Hunan,1966,22,152,28,70,1019
2020/4/26,Henan,1562,12,184,40,57,1276
2020/4/26,Jilin,287,5,40,6,2,110
2020/4/26,Jiangxi,887,6,35,11,33,937
2020/4/26,Shandong,1532,32,161,18,92,787
2020/4/26,Zhejiang,2571,29,457,111,109,1268
2020/4/26,Liaoning,426,2,8,1,4,146
2020/4/26,Xinjiang,48,0,0,1,0,76
2020/4/26,Tibet,5,0,0,0,0,1
2020/4/26,Guangdong,11327,148,1621,152,298,1587
2020/4/26,Anhui,2102,21,293,44,90,991
2020/4/26,Shanghai,667,7,87,23,40,642
2020/4/26,Guizhou,248,8,5,1,33,147
2020/4/26,Qinghai,34,0,1,0,0,18
2020/4/26,Hebei,780,15,74,8,23,328
2020/4/26,Gansu,109,0,7,0,1,139
2020/4/26,Yunnan,643,6,55,8,14,185
2020/4/26,Ningxia,19,0,3,0,1,75
2020/4/26,Heilongjiang,266,3,8,7,9,936
2020/4/26,Shanxi,761,7,50,10,28,197
2020/4/26,Jiangsu,1700,34,167,44,82,653
2020/4/27,Inner Mongolia,60,3,14,9,2,199
2020/4/27,Hainan,500,3,17,2,16,168
2020/4/27,Guangxi,2076,3,166,28,82,254
2020/4/27,Shaanxi,1484,10,184,15,71,286
2020/4/27,Fujian,882,10,111,15,17,355
2020/4/27,Beijing,604,10,47,3,41,593
2020/4/27,Sichuan,1472,13,134,16,67,561
2020/4/27,Tianjin,365,3,16,1,23,190
2020/4/27,Hunan,1812,20,154,17,80,1019
2020/4/27,Henan,1747,15,201,31,82,1276
2020/4/27,Jilin,270,2,16,1,4,110
2020/4/27,Jiangxi,1079,15,45,8,35,937
2020/4/27,Shandong,1350,20,116,14,124,787
2020/4/27,Zhejiang,2592,25,256,111,117,1268
2020/4/27,Liaoning,240,10,16,6,18,146
2020/4/27,Xinjiang,21,0,1,6,1,76
2020/4/27,Tibet,16,0,0,2,0,1
2020/4/27,Guangdong,11126,120,1675,135,313,1587
2020/4/27,Anhui,1898,21,206,20,71,991
2020/4/27,Shanghai,789,62,79,16,68,644
2020/4/27,Guizhou,290,4,17,3,20,147
2020/4/27,Qinghai,40,0,5,0,1,18
2020/4/27,Hebei,833,14,87,9,51,328
2020/4/27,Gansu,78,0,18,3,2,139
2020/4/27,Yunnan,442,0,64,13,19,185
2020/4/27,Ningxia,34,0,0,0,0,75
2020/4/27,Heilongjiang,331,6,63,0,13,939
2020/4/27,Shanxi,1411,5,128,30,57,197
2020/4/27,Jiangsu,1934,27,145,25,112,653
2020/4/28,Inner Mongolia,101,1,4,4,2,199
2020/4/28,Hainan,443,0,29,9,37,168
2020/4/28,Guangxi,1809,18,192,38,51,254
2020/4/28,Shaanxi,1205,31,106,22,79,306
2020/4/28,Fujian,1118,17,151,19,33,355
2020/4/28,Beijing,612,8,77,11,28,593
2020/4/28,Sichuan,1444,25,119,32,47,561
2020/4/28,Tianjin,393,2,27,0,11,190
2020/4/28,Hunan,1488,32,93,19,74,1019
2020/4/28,Henan,1381,12,128,46,55,1276
2020/4/28,Jilin,275,0,2,1,3,110
2020/4/28,Jiangxi,1077,2,102,17,27,937
2020/4/28,Shandong,1393,23,178,8,137,787
2020/4/28,Zhejiang,2319,22,264,61,137,1268
2020/4/28,Liaoning,252,5,15,0,19,146
2020/4/28,Xinjiang,23,0,0,0,0,76
2020/4/28,Tibet,7,0,0,0,0,1
2020/4/28,Guangdong,10045,161,1515,156,282,1588
2020/4/28,Anhui,1600,29,173,26,67,991
2020/4/28,Shanghai,721,35,71,25,32,645
2020/4/28,Guizhou,309,2,29,3,32,147
2020/4/28,Qinghai,30,0,1,0,0,18
2020/4/28,Hebei,861,18,52,11,40,328
2020/4/28,Gansu,129,4,5,1,6,139
2020/4/28,Yunnan,488,6,62,20,19,185
2020/4/28,Ningxia,21,0,3,0,1,75
2020/4/28,Heilongjiang,197,3,25,7,5,939
2020/4/28,Shanxi,1484,14,110,22,31,197
2020/4/28,Jiangsu,1979,24,160,23,126,653
2020/4/29,Inner Mongolia,110,0,7,0,2,200
2020/4/29,Hainan,355,12,31,1,2,168
2020/4/29,Guangxi,1774,32,195,19,66,254
2020/4/29,Shaanxi,1152,32,167,20,45,306
2020/4/29,Fujian,989,34,174,7,24,355
2020/4/29,Beijing,478,17,50,6,26,593
2020/4/29,Sichuan,1276,29,148,14,39,561
2020/4/29,Tianjin,242,3,54,5,1,190
2020/4/29,Hunan,1400,27,105,7,78,1019
2020/4/29,Henan,1450,47,251,43,71,1276
2020/4/29,Jilin,342,5,17,1,14,111
2020/4/29,Jiangxi,914,11,70,19,37,937
2020/4/29,Shandong,1336,73,227,10,155,787
2020/4/29,Zhejiang,2044,53,232,73,124,1268
2020/4/29,Liaoning,314,12,48,2,25,146
2020/4/29,Xinjiang,32,0,0,0,0,76
2020/4/29,Tibet,8,0,0,0,0,1
2020/4/29,Guangdong,8301,425,1496,91,333,1588
2020/4/29,Anhui,1228,43,130,17,89,991
2020/4/29,Shanghai,577,30,112,10,45,647
2020/4/29,Guizhou,317,1,47,6,28,147
2020/4/29,Qinghai,36,0,23,0,0,18
2020/4/29,Hebei,564,33,104,10,48,328
2020/4/29,Gansu,97,3,27,0,5,139
2020/4/29,Yunnan,409,5,61,20,9,185
2020/4/29,Ningxia,17,0,2,0,10,75
2020/4/29,Heilongjiang,300,10,15,0,15,939
2020/4/29,Shanxi,1232,20,91,45,23,197
2020/4/29,Jiangsu,1583,64,218,9,109,653
2020/4/30,Inner Mongolia,66,0,6,0,0,201
2020/4/30,Hainan,285,2,11,1,14,168
2020/4/30,Guangxi,1932,33,205,31,59,254
2020/4/30,Shaanxi,1140,16,142,6,98,306
2020/4/30,Fujian,815,24,121,41,62,356
2020/4/30,Beijing,481,12,54,7,28,593
2020/4/30,Sichuan,1465,19,217,36,61,561
2020/4/30,Tianjin,205,3,10,2,22,190
2020/4/30,Hunan,1426,41,103,18,94,1019
2020/4/30,Henan,1453,28,397,55,107,1276
2020/4/30,Jilin,202,3,16,5,38,111
2020/4/30,Jiangxi,997,14,40,25,75,937
2020/4/30,Shandong,1099,38,158,16,102,787
2020/4/30,Zhejiang,1772,24,176,59,135,1268
2020/4/30,Liaoning,193,4,38,4,32,146
2020/4/30,Xinjiang,14,0,3,0,0,76
2020/4/30,Tibet,17,2,0,3,0,1
2020/4/30,Guangdong,8294,142,1113,112,376,1588
2020/4/30,Anhui,1479,17,184,39,97,991
2020/4/30,Shanghai,508,11,67,15,52,652
2020/4/30,Guizhou,332,2,32,4,27,147
2020/4/30,Qinghai,16,0,0,0,0,18
2020/4/30,Hebei,577,20,67,14,101,328
2020/4/30,Gansu,127,4,7,3,23,139
2020/4/30,Yunnan,489,2,38,18,16,185
2020/4/30,Ningxia,8,0,1,0,0,75
2020/4/30,Heilongjiang,180,8,8,1,32,944
2020/4/30,Shanxi,1381,6,128,39,30,197
2020/4/30,Jiangsu,1623,15,182,16,93,653
2020/5/1,Inner Mongolia,85,0,15,0,2,201
2020/5/1,Hainan,194,4,17,0,16,168
2020/5/1,Guangxi,1842,28,158,36,61,254
2020/5/1,Shaanxi,899,18,75,19,68,306
2020/5/1,Fujian,741,4,103,5,28,356
2020/5/1,Beijing,286,3,21,9,8,593
2020/5/1,Sichuan,1231,16,89,20,20,561
2020/5/1,Tianjin,101,3,10,1,1,190
2020/5/1,Hunan,854,18,48,4,63,1019
2020/5/1,Henan,1202,22,388,35,54,1276
2020/5/1,Jilin,159,3,10,0,10,112
2020/5/1,Jiangxi,871,13,26,3,33,937
2020/5/1,Shandong,938,18,92,26,152,787
2020/5/1,Zhejiang,1258,22,127,53,77,1268
2020/5/1,Liaoning,184,1,21,6,10,146
2020/5/1,Xinjiang,62,0,1,0,2,76
2020/5/1,Tibet,13,0,0,0,5,1
2020/5/1,Guangdong,7215,117,1046,93,330,1588
2020/5/1,Anhui,1332,27,136,17,63,991
2020/5/1,Shanghai,549,9,131,10,32,652
2020/5/1,Guizhou,225,0,13,3,17,147
2020/5/1,Qinghai,7,0,2,0,0,18
2020/5/1,Hebei,460,4,51,17,27,328
2020/5/1,Gansu,78,0,13,0,1,139
2020/5/1,Yunnan,524,5,23,22,17,185
2020/5/1,Ningxia,10,0,2,0,0,75
2020/5/1,Heilongjiang,250,3,16,5,21,944
2020/5/1,Shanxi,972,7,82,24,36,197
2020/5/1,Jiangsu,1272,27,186,29,80,653
2020/5/2,Inner Mongolia,20,1,6,0,2,201
2020/5/2,Hainan,201,0,17,9,7,168
2020/5/2,Guangxi,1461,18,60,15,51,254
2020/5/2,Shaanxi,697,15,101,6,28,306
2020/5/2,Fujian,514,2,183,10,19,356
2020/5/2,Beijing,369,4,39,14,108,593
2020/5/2,Sichuan,878,15,64,10,32,561
2020/5/2,Tianjin,237,3,8,1,13,190
2020/5/2,Hunan,697,13,52,2,65,1019
2020/5/2,Henan,991,11,142,34,106,1276
2020/5/2,Jilin,116,0,27,0,2,112
2020/5/2,Jiangxi,553,7,26,17,39,937
2020/5/2,Shandong,894,17,115,20,139,787
2020/5/2,Zhejiang,1207,7,77,40,86,1268
2020/5/2,Liaoning,260,7,38,3,4,146
2020/5/2,Xinjiang,42,0,1,3,0,76
2020/5/2,Tibet,6,0,0,0,0,1
2020/5/2,Guangdong,6392,90,939,72,267,1588
2020/5/2,Anhui,1065,16,120,12,35,991
2020/5/2,Shanghai,308,13,41,1,28,652
2020/5/2,Guizhou,169,2,5,6,24,147
2020/5/2,Qinghai,28,1,0,0,0,18
2020/5/2,Hebei,400,1,40,20,25,328
2020/5/2,Gansu,68,8,8,0,3,139
2020/5/2,Yunnan,401,3,21,8,26,185
2020/5/2,Ningxia,28,0,0,0,1,75
2020/5/2,Heilongjiang,219,1,22,4,9,944
2020/5/2,Shanxi,794,36,138,23,22,197
2020/5/2,Jiangsu,1060,25,107,24,57,653
2020/5/3,Inner Mongolia,27,1,0,1,4,201
2020/5/3,Hainan,184,0,9,0,8,168
2020/5/3,Guangxi,1190,19,88,18,64,254
2020/5/3,Shaanxi,704,23,56,6,59,306
2020/5/3,Fujian,544,4,94,22,22,356
2020/5/3,Beijing,345,15,40,1,22,593
2020/5/3,Sichuan,940,16,89,2,46,561
2020/5/3,Tianjin,196,3,15,4,27,190
2020/5/3,Hunan,657,7,49,3,60,1019
2020/5/3,Henan,1123,17,167,23,47,1276
2020/5/3,Jilin,175,0,29,0,15,112
2020/5/3,Jiangxi,692,7,32,15,37,937
2020/5/3,Shandong,704,31,122,10,141,788
2020/5/3,Zhejiang,1119,17,167,12,98,1268
2020/5/3,Liaoning,213,0,11,0,16,146
2020/5/3,Xinjiang,31,0,1,3,1,76
2020/5/3,Tibet,0,0,0,1,0,1
2020/5/3,Guangdong,5795,92,813,49,305,1588
2020/5/3,Anhui,1054,27,115,22,86,991
2020/5/3,Shanghai,357,23,68,13,35,655
2020/5/3,Guizhou,160,14,8,4,13,147
2020/5/3,Qinghai,11,6,5,0,5,18
2020/5/3,Hebei,432,10,48,5,57,328
2020/5/3,Gansu,64,0,1,0,0,139
2020/5/3,Yunnan,373,2,24,14,21,185
2020/5/3,Ningxia,15,0,0,0,8,75
2020/5/3,Heilongjiang,205,5,24,5,18,944
2020/5/3,Shanxi,721,5,39,32,46,198
2020/5/3,Jiangsu,903,21,78,16,117,653
2020/5/4,Inner Mongolia,29,0,0,2,3,201
2020/5/4,Hainan,109,1,1,2,11,168
2020/5/4,Guangxi,1080,12,102,7,88,254
2020/5/4,Shaanxi,692,16,65,11,77,306
2020/5/4,Fujian,582,19,72,11,28,356
2020/5/4,Beijing,282,18,25,2,15,593
2020/5/4,Sichuan,804,19,45,12,56,561
2020/5/4,Tianjin,206,5,7,0,12,190
2020/5/4,Hunan,593,15,67,9,43,1019
2020/5/4,Henan,960,22,175,49,57,1276
2020/5/4,Jilin,139,0,16,1,10,112
2020/5/4,Jiangxi,504,5,21,12,39,937
2020/5/4,Shandong,674,33,95,14,134,788
2020/5/4,Zhejiang,811,23,73,15,87,1268
2020/5/4,Liaoning,221,2,29,0,10,146
2020/5/4,Xinjiang,10,1,8,3,7,76
2020/5/4,Tibet,3,0,0,0,0,1
2020/5/4,Guangdong,5272,140,969,39,322,1588
2020/5/4,Anhui,1056,21,75,24,91,991
2020/5/4,Shanghai,283,4,18,0,40,656
2020/5/4,Guizhou,210,6,18,3,7,147
2020/5/4,Qinghai,9,0,0,0,2,18
2020/5/4,Hebei,355,8,34,8,57,328
2020/5/4,Gansu,59,2,6,2,1,139
2020/5/4,Yunnan,290,2,28,6,12,185
2020/5/4,Ningxia,33,0,1,0,0,75
2020/5/4,Heilongjiang,190,12,17,1,13,944
2020/5/4,Shanxi,732,12,64,25,62,198
2020/5/4,Jiangsu,971,32,96,16,88,653
2020/5/5,Inner Mongolia,54,5,2,0,0,201
2020/5/5,Hainan,219,6,14,2,3,168
2020/5/5,Guangxi,1554,21,69,14,36,254
2020/5/5,Shaanxi,780,22,60,17,69,308
2020/5/5,Fujian,593,14,110,16,32,356
2020/5/5,Beijing,296,11,49,4,30,593
2020/5/5,Sichuan,1057,28,69,16,52,561
2020/5/5,Tianjin,169,21,4,0,1,190
2020/5/5,Hunan,862,25,55,14,31,1019
2020/5/5,Henan,1216,21,221,38,53,1276
2020/5/5,Jilin,134,2,4,0,16,112
2020/5/5,Jiangxi,679,14,117,24,20,937
2020/5/5,Shandong,829,28,79,28,73,788
2020/5/5,Zhejiang,1275,1,73,23,124,1268
2020/5/5,Liaoning,195,1,8,1,29,146
2020/5/5,Xinjiang,28,0,0,4,1,76
2020/5/5,Tibet,3,0,0,0,13,1
2020/5/5,Guangdong,5746,147,803,91,238,1588
2020/5/5,Anhui,1487,22,111,18,71,991
2020/5/5,Shanghai,410,20,73,14,27,656
2020/5/5,Guizhou,125,14,9,0,20,147
2020/5/5,Qinghai,23,0,0,0,3,18
2020/5/5,Hebei,386,1,50,4,33,328
2020/5/5,Gansu,62,0,6,5,14,139
2020/5/5,Yunnan,449,3,17,13,6,185
2020/5/5,Ningxia,27,0,3,0,0,75
2020/5/5,Heilongjiang,183,3,12,1,24,944
2020/5/5,Shanxi,709,6,28,12,9,198
2020/5/5,Jiangsu,1187,33,121,41,170,653
2020/5/6,Inner Mongolia,73,0,5,1,2,201
2020/5/6,Hainan,126,3,5,3,5,168
2020/5/6,Guangxi,1235,3,63,17,14,254
2020/5/6,Shaanxi,823,31,104,7,47,308
2020/5/6,Fujian,738,20,219,22,29,356
2020/5/6,Beijing,338,7,40,5,35,593
2020/5/6,Sichuan,1331,22,106,16,40,561
2020/5/6,Tianjin,193,0,15,1,4,190
2020/5/6,Hunan,846,13,52,16,52,1019
2020/5/6,Henan,1308,24,244,92,59,1276
2020/5/6,Jilin,127,0,10,0,7,112
2020/5/6,Jiangxi,1215,10,76,9,46,937
2020/5/6,Shandong,888,16,87,15,102,788
2020/5/6,Zhejiang,1118,23,112,41,86,1268
2020/5/6,Liaoning,273,0,4,1,31,146
2020/5/6,Xinjiang,73,1,5,1,5,76
2020/5/6,Tibet,6,0,0,0,0,1
2020/5/6,Guangdong,5276,133,1282,92,211,1589
2020/5/6,Anhui,1421,8,132,45,68,991
2020/5/6,Shanghai,518,31,36,7,19,657
2020/5/6,Guizhou,146,2,22,8,17,147
2020/5/6,Qinghai,5,0,0,0,10,18
2020/5/6,Hebei,375,12,28,6,30,328
2020/5/6,Gansu,52,2,3,2,4,139
2020/5/6,Yunnan,471,2,18,6,40,185
2020/5/6,Ningxia,21,0,0,0,2,75
2020/5/6,Heilongjiang,147,6,6,0,22,944
2020/5/6,Shanxi,753,13,82,51,42,198
2020/5/6,Jiangsu,1371,36,165,21,124,653
2020/5/7,Inner Mongolia,65,1,1,0,9,201
2020/5/7,Hainan,76,3,16,3,4,168
2020/5/7,Guangxi,1407,16,78,35,38,254
2020/5/7,Shaanxi,915,19,147,16,44,308
2020/5/7,Fujian,699,11,182,28,33,356
2020/5/7,Beijing,317,15,51,10,38,593
2020/5/7,Sichuan,1127,10,68,13,82,561
2020/5/7,Tianjin,453,2,70,0,19,190
2020/5/7,Hunan,951,26,78,15,93,1019
2020/5/7,Henan,1179,12,275,58,92,1276
2020/5/7,Jilin,147,2,34,6,20,113
2020/5/7,Jiangxi,1808,15,84,7,40,937
2020/5/7,Shandong,847,28,64,9,167,788
2020/5/7,Zhejiang,1810,21,152,41,153,1268
2020/5/7,Liaoning,191,15,19,5,6,146
2020/5/7,Xinjiang,25,0,1,1,1,76
2020/5/7,Tibet,12,0,1,0,0,1
2020/5/7,Guangdong,5157,164,1421,150,211,1589
2020/5/7,Anhui,1521,10,145,23,82,991
2020/5/7,Shanghai,563,23,88,2,48,657
2020/5/7,Guizhou,112,1,13,1,22,147
2020/5/7,Qinghai,14,0,0,0,0,18
2020/5/7,Hebei,288,16,63,7,50,328
2020/5/7,Gansu,96,4,4,1,8,139
2020/5/7,Yunnan,316,1,31,20,33,185
2020/5/7,Ningxia,25,1,1,0,0,75
2020/5/7,Heilongjiang,134,0,29,4,32,944
2020/5/7,Shanxi,613,10,71,29,63,198
2020/5/7,Jiangsu,1400,24,205,17,135,653
